"Date","Price","Open","High","Low","Vol.","Change %"
"03-02-2026","129.96","130.00","131.26","126.00","27.46M","4.60%"
"02-02-2026","124.24","132.82","132.82","118.00","39.05M","-4.13%"
"01-02-2026","129.59","128.83","130.39","119.56","41.84M","-7.18%"
"30-01-2026","139.62","147.39","149.99","138.00","57.76M","-8.94%"
"29-01-2026","153.33","147.36","158.00","147.36","46.11M","8.54%"
"28-01-2026","141.27","140.00","141.95","137.67","27.65M","3.63%"
"27-01-2026","136.32","136.40","138.99","135.10","25.30M","2.95%"
"23-01-2026","132.42","133.51","137.35","131.31","22.16M","2.76%"
"22-01-2026","128.86","136.64","136.64","121.77","32.97M","-6.13%"
"21-01-2026","137.27","132.32","139.00","130.91","52.28M","6.85%"
"20-01-2026","128.47","127.98","130.90","124.62","27.14M","2.89%"
"19-01-2026","124.86","124.69","125.50","122.66","17.10M","2.40%"
"16-01-2026","121.93","112.39","122.38","112.39","13.91M","-0.29%"
"14-01-2026","122.28","120.68","123.70","120.68","15.45M","1.33%"
"13-01-2026","120.68","121.28","121.53","120.13","11.82M","-0.36%"
"12-01-2026","121.11","114.63","124.50","114.63","14.65M","3.01%"
"09-01-2026","117.57","117.26","117.71","116.44","5.81M","1.14%"
"08-01-2026","116.24","116.83","116.93","115.00","9.74M","-0.68%"
"07-01-2026","117.04","118.09","118.09","115.17","6.87M","-0.15%"
"06-01-2026","117.21","117.72","120.00","116.00","11.43M","0.24%"
"05-01-2026","116.93","112.84","117.30","112.84","9.48M","1.03%"
"02-01-2026","115.74","115.72","115.90","114.71","7.00M","1.10%"
"01-01-2026","114.48","114.29","114.62","113.31","5.61M","0.17%"
"31-12-2025","114.29","114.32","115.78","113.90","19.80M","-0.48%"
"30-12-2025","114.84","114.41","116.35","114.00","10.55M","-2.14%"
